type,group,id,name,dnaScore,grade,effectiveGrade,flashMode,metricTension,livingScore,pinFlashScore,simFlashScore,angleSpreadScore,detail,mRange,rRange,ccRange,darkGlossPct,darkVoidPct,firstRepair,topWeakness
base,Bases,enh_silk,Enh Silk,33,D,Hard Rework,mixed,true,7,4,90,91,2,33,4,6,0,0,widen-spec-channel-spectrum,Living score is 7; the finish is not changing enough across light angles.
base,Bases,enh_soft_gloss,Enh Soft Gloss,30,D,Hard Rework,mixed,true,6,4,76,92,2,25,4,8,0,0,widen-spec-channel-spectrum,Living score is 6; the finish is not changing enough across light angles.
base,Bases,enh_soft_matte,Enh Soft Matte,24,D,Hard Rework,mixed,true,6,24,30,91,2,24,4,7,0,0,widen-spec-channel-spectrum,Living score is 6; the finish is not changing enough across light angles.
base,Bases,enh_vinyl_wrap,Enh Vinyl Wrap,19,D,Hard Rework,mixed,true,7,4,20,92,2,27,4,8,0,0,widen-spec-channel-spectrum,Living score is 7; the finish is not changing enough across light angles.
base,Bases,enh_warm_white,Enh Warm White,21,D,Hard Rework,mixed,true,6,24,16,91,2,25,4,7,0,0,widen-spec-channel-spectrum,Living score is 6; the finish is not changing enough across light angles.
base,Bases,enh_wet_look,Enh Wet Look,30,D,Hard Rework,mixed,true,6,4,77,91,1,26,4,5,0,0,widen-spec-channel-spectrum,Living score is 6; the finish is not changing enough across light angles.
base,Bases,f_anodized,F Anodized,19,D,Hard Rework,mixed,true,17,4,14,93,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 17; the finish is not changing enough across light angles.
base,Bases,f_baked_enamel,F Baked Enamel,31,D,Hard Rework,mixed,true,5,4,90,91,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 5; the finish is not changing enough across light angles.
base,Bases,f_bead_blast,F Bead Blast,18,D,Hard Rework,mixed,true,5,4,25,93,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 5; the finish is not changing enough across light angles.
base,Bases,f_brushed,F Brushed,19,D,Hard Rework,mixed,true,17,4,16,93,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 17; the finish is not changing enough across light angles.
base,Bases,f_carbon_fiber,F Carbon Fiber,28,D,Hard Rework,mixed,true,5,4,76,92,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 5; the finish is not changing enough across light angles.
base,Bases,f_chrome,F Chrome,21,D,Hard Rework,mixed,true,25,4,15,94,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 25; the finish is not changing enough across light angles.
base,Bases,f_clear_satin,F Clear Satin,17,D,Hard Rework,mixed,true,5,4,21,91,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 5; the finish is not changing enough across light angles.
base,Bases,f_frozen,F Frozen,19,D,Hard Rework,mixed,true,5,4,29,92,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 5; the finish is not changing enough across light angles.
base,Bases,f_galvanized,F Galvanized,19,D,Hard Rework,mixed,true,17,4,15,94,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 17; the finish is not changing enough across light angles.
base,Bases,f_gel_coat,F Gel Coat,31,D,Hard Rework,mixed,true,5,4,90,91,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 5; the finish is not changing enough across light angles.
base,Bases,f_hot_dip,F Hot Dip,22,D,Hard Rework,mixed,true,17,4,29,94,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 17; the finish is not changing enough across light angles.
base,Bases,f_metallic,F Metallic,19,D,Hard Rework,mixed,true,17,4,16,94,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 17; the finish is not changing enough across light angles.
base,Bases,f_mill_scale,F Mill Scale,16,D,Hard Rework,mixed,true,5,4,15,92,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 5; the finish is not changing enough across light angles.
base,Bases,f_patina,F Patina,20,D,Hard Rework,mixed,true,5,24,18,91,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 5; the finish is not changing enough across light angles.
base,Bases,f_pearl,F Pearl,17,D,Hard Rework,mixed,true,5,4,22,93,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 5; the finish is not changing enough across light angles.
base,Bases,f_powder_coat,F Powder Coat,20,D,Hard Rework,mixed,true,5,24,19,91,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 5; the finish is not changing enough across light angles.
base,Bases,f_pure_white,F Pure White,22,D,Hard Rework,mixed,true,5,24,27,91,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 5; the finish is not changing enough across light angles.
base,Bases,f_pvd_coating,F Pvd Coating,21,D,Hard Rework,mixed,true,25,4,15,94,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 25; the finish is not changing enough across light angles.
base,Bases,f_sand_cast,F Sand Cast,18,D,Hard Rework,mixed,true,5,4,26,92,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 5; the finish is not changing enough across light angles.
base,Bases,f_shot_peen,F Shot Peen,18,D,Hard Rework,mixed,true,5,4,26,93,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 5; the finish is not changing enough across light angles.
base,Bases,f_soft_gloss,F Soft Gloss,31,D,Hard Rework,mixed,true,5,4,90,91,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 5; the finish is not changing enough across light angles.
base,Bases,f_soft_matte,F Soft Matte,23,D,Hard Rework,mixed,true,5,24,31,91,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 5; the finish is not changing enough across light angles.
base,Bases,f_thermal_spray,F Thermal Spray,16,D,Hard Rework,mixed,true,5,4,15,93,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 5; the finish is not changing enough across light angles.
base,Bases,f_vinyl_wrap,F Vinyl Wrap,20,D,Hard Rework,mixed,true,5,24,19,91,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 5; the finish is not changing enough across light angles.
base,Bases,f_weathering_steel,F Weathering Steel,20,D,Hard Rework,mixed,true,5,24,16,91,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 5; the finish is not changing enough across light angles.
base,Bases,f_wrinkle_coat,F Wrinkle Coat,22,D,Hard Rework,mixed,true,5,24,29,91,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 5; the finish is not changing enough across light angles.
base,Bases,ferrari_rosso,Ferrari Rosso,24,D,Hard Rework,mixed,true,22,5,15,93,3,76,20,28,0,0,widen-spec-channel-spectrum,Living score is 22; the finish is not changing enough across light angles.
base,Bases,fiberglass,Fiberglass,26,D,Hard Rework,mixed,true,12,4,28,92,7,21,103,30,0,0,widen-spec-channel-spectrum,Living score is 12; the finish is not changing enough across light angles.
base,Bases,fine_silver_flake,Fine Silver Flake,30,D,Hard Rework,heroBand,true,24,4,29,94,10,116,5,7,0,0,widen-spec-channel-spectrum,Living score is 24; the finish is not changing enough across light angles.
base,Bases,fire_engine,Fire Engine,29,D,Hard Rework,mixed,true,6,4,74,92,1,16,12,12,0,0,widen-spec-channel-spectrum,Living score is 6; the finish is not changing enough across light angles.
base,Bases,fire_flake,Fire Flake,25,D,Hard Rework,heroBand,true,19,4,17,91,8,107,17,27,100,0,widen-spec-channel-spectrum,Living score is 19; the finish is not changing enough across light angles.
base,Bases,firefly_glow,Firefly Glow,38,D,Hard Rework,mixed,false,24,63,13,77,2,227,155,58,100,0,rebalance-practical-sim-lighting,Living score is 24; the finish is not changing enough across light angles.
base,Bases,flat_black,Flat Black,30,D,Hard Rework,mixed,true,5,22,69,91,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 5; the finish is not changing enough across light angles.
base,Bases,fleet_white,Fleet White,31,D,Hard Rework,mixed,true,8,4,76,91,2,10,44,8,0,0,widen-spec-channel-spectrum,Living score is 8; the finish is not changing enough across light angles.
base,Bases,forged_carbon_vis,Forged Carbon Vis,35,D,Hard Rework,mixed,true,14,5,60,93,11,92,55,20,100,0,widen-spec-channel-spectrum,Living score is 14; the finish is not changing enough across light angles.
base,Bases,forged_composite,Forged Composite,29,D,Hard Rework,mixed,true,15,4,23,93,15,101,49,21,100,0,widen-spec-channel-spectrum,Living score is 15; the finish is not changing enough across light angles.
base,Bases,frozen,Frozen,25,D,Hard Rework,mixed,true,13,6,26,93,3,95,54,34,0,0,widen-spec-channel-spectrum,Living score is 13; the finish is not changing enough across light angles.
base,Bases,frozen_matte,Frozen Matte,40,D,Hard Rework,mixed,true,15,29,70,91,10,92,45,24,0,0,widen-spec-channel-spectrum,Living score is 15; the finish is not changing enough across light angles.
base,Bases,galvanized,Galvanized,39,D,Hard Rework,mixed,true,28,31,29,93,14,64,122,24,0,0,widen-spec-channel-spectrum,Living score is 28; the finish is not changing enough across light angles.
base,Bases,gloss,Gloss,28,D,Hard Rework,mixed,true,5,4,77,91,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 5; the finish is not changing enough across light angles.
base,Bases,gloss_wrap,Gloss Wrap,33,D,Hard Rework,mixed,true,12,4,76,63,10,93,43,24,0,0,widen-spec-channel-spectrum,Living score is 12; the finish is not changing enough across light angles.
base,Bases,graphene,Graphene,28,D,Hard Rework,mixed,true,25,5,15,92,12,92,30,13,100,0,widen-spec-channel-spectrum,Living score is 25; the finish is not changing enough across light angles.
base,Bases,green_flake,Green Flake,26,D,Hard Rework,heroBand,true,13,4,30,93,6,102,25,25,0,0,widen-spec-channel-spectrum,Living score is 13; the finish is not changing enough across light angles.
base,Bases,gunmetal,Gunmetal,27,D,Hard Rework,mixed,true,25,5,16,93,7,94,47,24,0,0,widen-spec-channel-spectrum,Living score is 25; the finish is not changing enough across light angles.
base,Bases,gunmetal_flake,Gunmetal Flake,27,D,Hard Rework,heroBand,true,16,4,32,94,6,100,19,24,0,0,widen-spec-channel-spectrum,Living score is 16; the finish is not changing enough across light angles.
base,Bases,gunmetal_satin,Gunmetal Satin,24,D,Hard Rework,mixed,true,11,4,26,94,4,61,46,20,0,0,widen-spec-channel-spectrum,Living score is 11; the finish is not changing enough across light angles.
base,Bases,gunship_gray,Gunship Gray,38,D,Hard Rework,mixed,true,12,4,91,92,6,90,44,18,0,0,widen-spec-channel-spectrum,Living score is 12; the finish is not changing enough across light angles.
base,Bases,heat_treated,Heat Treated,30,D,Hard Rework,mixed,true,27,4,15,93,13,49,120,10,0,0,widen-spec-channel-spectrum,Living score is 27; the finish is not changing enough across light angles.
base,Bases,holographic_base,Holographic Base,31,D,Hard Rework,mixed,true,29,5,28,93,10,94,48,20,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
base,Bases,hybrid_weave,Hybrid Weave,39,D,Hard Rework,mixed,true,18,4,49,92,27,98,68,13,100,0,widen-spec-channel-spectrum,Living score is 18; the finish is not changing enough across light angles.
base,Bases,hydrographic,Hydrographic,24,D,Hard Rework,mixed,true,19,4,28,93,3,17,20,8,0,0,widen-spec-channel-spectrum,Living score is 19; the finish is not changing enough across light angles.
base,Bases,hypershift_spectral,Hypershift Spectral,30,D,Hard Rework,mixed,true,26,5,28,91,10,85,41,26,0,0,widen-spec-channel-spectrum,Living score is 26; the finish is not changing enough across light angles.
base,Bases,infinite_finish,Infinite Finish,55,D,Provisional Rework - proof/intent review required before forcing material rewrite,mixed,true,63,9,13,76,100,255,240,239,0,0,rebalance-practical-sim-lighting,Living score is 63; the finish is not changing enough across light angles.
base,Bases,iridescent,Iridescent,35,D,Hard Rework,mixed,true,30,5,16,91,25,140,30,23,0,0,widen-spec-channel-spectrum,Living score is 30; the finish is not changing enough across light angles.
base,Bases,jelly_pearl,Jelly Pearl,36,D,Hard Rework,mixed,false,23,35,19,93,12,173,30,38,0,0,widen-spec-channel-spectrum,Living score is 23; the finish is not changing enough across light angles.
base,Bases,kevlar_base,Kevlar Base,26,D,Hard Rework,mixed,true,12,4,29,92,10,18,77,20,0,0,widen-spec-channel-spectrum,Living score is 12; the finish is not changing enough across light angles.
base,Bases,koenigsegg_clear,Koenigsegg Clear,30,D,Hard Rework,mixed,true,15,4,19,93,22,79,24,29,100,0,widen-spec-channel-spectrum,Living score is 15; the finish is not changing enough across light angles.
base,Bases,lamborghini_verde,Lamborghini Verde,25,D,Hard Rework,mixed,true,23,5,16,94,3,79,23,29,0,0,widen-spec-channel-spectrum,Living score is 23; the finish is not changing enough across light angles.
base,Bases,liquid_obsidian,Liquid Obsidian,33,D,Hard Rework,mixed,true,34,4,28,94,10,70,41,57,0,0,widen-spec-channel-spectrum,Living score is 34; the finish is not changing enough across light angles.
base,Bases,liquid_titanium,Liquid Titanium,27,D,Hard Rework,mixed,true,29,4,28,93,2,63,14,27,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
base,Bases,liquid_wrap,Liquid Wrap,30,D,Hard Rework,mixed,true,33,5,15,93,10,89,45,24,100,0,widen-spec-channel-spectrum,Living score is 33; the finish is not changing enough across light angles.
base,Bases,living_matte,Living Matte,22,D,Hard Rework,mixed,true,5,24,29,91,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 5; the finish is not changing enough across light angles.
base,Bases,matte,Matte,30,D,Hard Rework,mixed,true,5,24,69,91,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 5; the finish is not changing enough across light angles.
base,Bases,matte_wrap,Matte Wrap,39,D,Hard Rework,mixed,true,15,30,69,77,10,93,46,24,100,0,widen-spec-channel-spectrum,Living score is 15; the finish is not changing enough across light angles.
base,Bases,maybach_two_tone,Maybach Two Tone,18,D,Hard Rework,mixed,true,8,4,28,61,2,62,18,23,100,0,widen-spec-channel-spectrum,Living score is 8; the finish is not changing enough across light angles.
base,Bases,mclaren_orange,Mclaren Orange,30,D,Hard Rework,mixed,true,14,35,29,93,3,75,20,27,0,0,widen-spec-channel-spectrum,Living score is 14; the finish is not changing enough across light angles.
base,Bases,mercury,Mercury,33,D,Hard Rework,mixed,true,36,4,15,93,14,77,53,66,0,0,widen-spec-channel-spectrum,Living score is 36; the finish is not changing enough across light angles.
base,Bases,metal_flake_base,Metal Flake Base,27,D,Hard Rework,heroBand,true,24,4,16,94,9,105,6,6,0,0,widen-spec-channel-spectrum,Living score is 24; the finish is not changing enough across light angles.
base,Bases,metallic,Metallic,27,D,Hard Rework,mixed,true,25,5,16,94,6,102,34,25,0,0,widen-spec-channel-spectrum,Living score is 25; the finish is not changing enough across light angles.
base,Bases,midnight_pearl,Midnight Pearl,24,D,Hard Rework,mixed,true,10,4,31,94,3,95,15,14,100,0,widen-spec-channel-spectrum,Living score is 10; the finish is not changing enough across light angles.
base,Bases,mil_spec_od,Mil Spec Od,40,D,Hard Rework,mixed,true,15,25,69,92,5,87,119,26,0,0,widen-spec-channel-spectrum,Living score is 15; the finish is not changing enough across light angles.
base,Bases,mil_spec_tan,Mil Spec Tan,36,D,Hard Rework,mixed,true,15,25,69,63,2,201,68,8,100,0,widen-spec-channel-spectrum,Living score is 15; the finish is not changing enough across light angles.
base,Bases,mirror_gold,Mirror Gold,34,D,Hard Rework,mixed,true,35,5,28,94,12,57,43,83,0,0,widen-spec-channel-spectrum,Living score is 35; the finish is not changing enough across light angles.
base,Bases,moonstone,Moonstone,37,D,Hard Rework,mixed,true,13,4,76,92,11,96,42,17,0,0,widen-spec-channel-spectrum,Living score is 13; the finish is not changing enough across light angles.
base,Bases,moth_luna,Moth Luna,42,D,Hard Rework,mixed,false,23,63,26,91,2,199,134,79,100,0,rebalance-practical-sim-lighting,Living score is 23; the finish is not changing enough across light angles.
base,Bases,ms_acid_scale,Ms Acid Scale,43,D,Hard Rework,mixed,true,42,9,16,74,34,204,95,54,0,0,widen-spec-channel-spectrum,Living score is 42; the finish is not changing enough across light angles.
base,Bases,ms_chrome_cage,Ms Chrome Cage,49,D,Provisional Rework - proof/intent review required before forcing material rewrite,mixed,true,50,5,29,90,48,218,85,44,100,0,widen-spec-channel-spectrum,Living score is 50; the finish is not changing enough across light angles.
base,Bases,ms_dragon_flame,Ms Dragon Flame,35,D,Provisional Rework - proof/intent review required before forcing material rewrite,heroBand,true,46,5,15,76,2,220,165,124,100,0,rebalance-practical-sim-lighting,Living score is 46; the finish is not changing enough across light angles.
base,Bases,ms_emerald_shadow,Ms Emerald Shadow,49,D,Hard Rework,mixed,true,35,17,29,77,47,189,147,130,100,0,rebalance-practical-sim-lighting,Living score is 35; the finish is not changing enough across light angles.
